"market_date","measure_name","measure_value"
"2019-04-04","SMA","4181"
"2019-04-05","EWMA","4069.03"
"2019-04-05","SMA","4245"
"2019-04-06","EWMA","4101.27"
"2019-04-06","SMA","4317"
"2019-04-07","EWMA","4138.93"
"2019-04-07","SMA","4391"
"2019-04-08","EWMA","4182.62"
"2019-04-08","SMA","4475"
"2019-04-09","EWMA","4232.85"
"2019-04-09","SMA","4569"
"2019-04-10","EWMA","4287.86"
"2019-04-10","SMA","4656"
"2019-04-11","EWMA","4347.29"
"2019-04-11","SMA","4745"
"2019-04-12","EWMA","4408.22"
"2019-04-12","SMA","4816"
"2019-04-13","EWMA","4470.46"
"2019-04-13","SMA","4887"
"2019-04-14","EWMA","4533.71"
"2019-04-14","SMA","4957"
"2019-04-15","EWMA","4598.62"
"2019-04-15","SMA","5033"
"2019-04-16","EWMA","4663.54"
"2019-04-16","SMA","5098"
"2019-04-17","EWMA","4723.40"
"2019-04-17","SMA","5124"
"2019-04-18","EWMA","4778.08"
"2019-04-18","SMA","5144"
"2019-04-19","EWMA","4829.03"
"2019-04-19","SMA","5170"
"2019-04-20","EWMA","4875.96"
"2019-04-20","SMA","5190"
"2019-04-21","EWMA","4919.26"
"2019-04-21","SMA","5209"
"2019-04-22","EWMA","4958.10"
"2019-04-22","SMA","5218"
"2019-04-23","EWMA","4992.80"
"2019-04-23","SMA","5225"
"2019-04-24","EWMA","5026.50"
"2019-04-24","SMA","5252"
"2019-04-25","EWMA","5057.12"
"2019-04-25","SMA","5262"
"2019-04-26","EWMA","5085.05"
"2019-04-26","SMA","5272"
"2019-04-27","EWMA","5111.17"
"2019-04-27","SMA","5286"
"2019-04-28","EWMA","5135.46"
"2019-04-28","SMA","5298"
"2019-04-29","EWMA","5157.63"
"2019-04-29","SMA","5306"
"2019-04-30","EWMA","5178.61"
"2019-04-30","SMA","5319"
"2019-05-01","EWMA","5197.90"
"2019-05-01","SMA","5327"
"2019-05-02","EWMA","5216.11"
"2019-05-02","SMA","5338"
"2019-05-03","EWMA","5233.91"
"2019-05-03","SMA","5353"
"2019-05-04","EWMA","5253.68"
"2019-05-04","SMA","5386"
"2019-05-05","EWMA","5275.43"
"2019-05-05","SMA","5421"
"2019-05-06","EWMA","5298.90"
"2019-05-06","SMA","5456"
"2019-05-07","EWMA","5322.57"
"2019-05-07","SMA","5481"
"2019-05-08","EWMA","5345.51"
"2019-05-08","SMA","5499"
"2019-05-09","EWMA","5370.27"
"2019-05-09","SMA","5536"
"2019-05-10","EWMA","5400.78"
"2019-05-10","SMA","5605"
"2019-05-11","EWMA","5437.47"
"2019-05-11","SMA","5683"
"2019-05-12","EWMA","5487.46"
"2019-05-12","SMA","5822"
"2019-05-13","EWMA","5546.55"
"2019-05-13","SMA","5942"
"2019-05-14","EWMA","5621.88"
"2019-05-14","SMA","6126"
"2019-05-15","EWMA","5711.86"
"2019-05-15","SMA","6314"
"2019-05-16","EWMA","5816.27"
"2019-05-16","SMA","6515"
"2019-05-17","EWMA","5929.20"
"2019-05-17","SMA","6685"
"2019-05-18","EWMA","6042.01"
"2019-05-18","SMA","6797"
"2019-05-19","EWMA","6153.55"
"2019-05-19","SMA","6900"
"2019-05-20","EWMA","6272.95"
"2019-05-20","SMA","7072"
"2019-05-21","EWMA","6397.50"
"2019-05-21","SMA","7231"
"2019-05-22","EWMA","6525.62"
"2019-05-22","SMA","7383"
"2019-05-23","EWMA","6652.94"
"2019-05-23","SMA","7505"
"2019-05-24","EWMA","6779.57"
"2019-05-24","SMA","7627"
"2019-05-25","EWMA","6904.56"
"2019-05-25","SMA","7741"
"2019-05-26","EWMA","7021.23"
"2019-05-26","SMA","7802"
"2019-05-27","EWMA","7138.46"
"2019-05-27","SMA","7923"
"2019-05-28","EWMA","7249.68"
"2019-05-28","SMA","7994"
"2019-05-29","EWMA","7353.20"
"2019-05-29","SMA","8046"
"2019-05-30","EWMA","7447.55"
"2019-05-30","SMA","8079"
"2019-05-31","EWMA","7533.67"
"2019-05-31","SMA","8110"
"2019-06-01","EWMA","7619.90"
"2019-06-01","SMA","8197"
"2019-06-02","EWMA","7707.01"
"2019-06-02","SMA","8290"
"2019-06-03","EWMA","7787.87"
"2019-06-03","SMA","8329"
"2019-06-04","EWMA","7860.30"
"2019-06-04","SMA","8345"
"2019-06-05","EWMA","7920.97"
"2019-06-05","SMA","8327"
"2019-06-06","EWMA","7975.05"
"2019-06-06","SMA","8337"
"2019-06-07","EWMA","8021.58"
"2019-06-07","SMA","8333"
"2019-06-08","EWMA","8062.58"
"2019-06-08","SMA","8337"
"2019-06-09","EWMA","8097.34"
"2019-06-09","SMA","8330"
"2019-06-10","EWMA","8118.49"
"2019-06-10","SMA","8260"
"2019-06-11","EWMA","8129.35"
"2019-06-11","SMA","8202"
"2019-06-12","EWMA","8131.51"
"2019-06-12","SMA","8146"
"2019-06-13","EWMA","8128.58"
"2019-06-13","SMA","8109"
"2019-06-14","EWMA","8125.25"
"2019-06-14","SMA","8103"
"2019-06-15","EWMA","8123.40"
"2019-06-15","SMA","8111"
"2019-06-16","EWMA","8124.39"
"2019-06-16","SMA","8131"
"2019-06-17","EWMA","8127.59"
"2019-06-17","SMA","8149"
"2019-06-18","EWMA","8140.64"
"2019-06-18","SMA","8228"
"2019-06-19","EWMA","8164.74"
"2019-06-19","SMA","8326"
"2019-06-20","EWMA","8199.22"
"2019-06-20","SMA","8430"
"2019-06-21","EWMA","8244.95"
"2019-06-21","SMA","8551"
"2019-06-22","EWMA","8304.37"
"2019-06-22","SMA","8702"
"2019-06-23","EWMA","8381.54"
"2019-06-23","SMA","8898"
"2019-06-24","EWMA","8478.06"
"2019-06-24","SMA","9124"
"2019-06-25","EWMA","8589.98"
"2019-06-25","SMA","9339"
"2019-06-26","EWMA","8723.23"
"2019-06-26","SMA","9615"
"2019-06-27","EWMA","8884.40"
"2019-06-27","SMA","9963"
"2019-06-28","EWMA","9052.05"
"2019-06-28","SMA","10174"
"2019-06-29","EWMA","9232.35"
"2019-06-29","SMA","10439"
"2019-06-30","EWMA","9418.20"
"2019-06-30","SMA","10662"
"2019-07-01","EWMA","9596.79"
"2019-07-01","SMA","10792"
"2019-07-02","EWMA","9763.87"
"2019-07-02","SMA","10882"
"2019-07-03","EWMA","9925.22"
"2019-07-03","SMA","11005"
"2019-07-04","EWMA","10090.55"
"2019-07-04","SMA","11197"
"2019-07-05","EWMA","10250.12"
"2019-07-05","SMA","11318"
"2019-07-06","EWMA","10396.61"
"2019-07-06","SMA","11377"
"2019-07-07","EWMA","10528.74"
"2019-07-07","SMA","11413"
"2019-07-08","EWMA","10649.28"
"2019-07-08","SMA","11456"
"2019-07-09","EWMA","10765.98"
"2019-07-09","SMA","11547"
"2019-07-10","EWMA","10874.79"
"2019-07-10","SMA","11603"
"2019-07-11","EWMA","10961.53"
"2019-07-11","SMA","11542"
"2019-07-12","EWMA","11038.55"
"2019-07-12","SMA","11554"
"2019-07-13","EWMA","11100.10"
"2019-07-13","SMA","11512"
"2019-07-14","EWMA","11148.32"
"2019-07-14","SMA","11471"
"2019-07-15","EWMA","11185.07"
"2019-07-15","SMA","11431"
"2019-07-16","EWMA","11220.03"
"2019-07-16","SMA","11454"
"2019-07-17","EWMA","11238.10"
"2019-07-17","SMA","11359"
"2019-07-18","EWMA","11232.76"
"2019-07-18","SMA","11197"
"2019-07-19","EWMA","11223.04"
"2019-07-19","SMA","11158"
"2019-07-20","EWMA","11210.42"
"2019-07-20","SMA","11126"
"2019-07-21","EWMA","11195.29"
"2019-07-21","SMA","11094"
"2019-07-22","EWMA","11174.32"
"2019-07-22","SMA","11034"
"2019-07-23","EWMA","11138.01"
"2019-07-23","SMA","10895"
"2019-07-24","EWMA","11081.59"
"2019-07-24","SMA","10704"
"2019-07-25","EWMA","11010.66"
"2019-07-25","SMA","10536"
"2019-07-26","EWMA","10935.56"
"2019-07-26","SMA","10433"
"2019-07-27","EWMA","10852.16"
"2019-07-27","SMA","10294"
"2019-07-28","EWMA","10761.79"
"2019-07-28","SMA","10157"
"2019-07-29","EWMA","10676.67"
"2019-07-29","SMA","10107"
"2019-07-30","EWMA","10589.87"
"2019-07-30","SMA","10009"
"2019-07-31","EWMA","10515.53"
"2019-07-31","SMA","10018"
"2019-08-01","EWMA","10454.49"
"2019-08-01","SMA","10046"
"2019-08-02","EWMA","10398.92"
"2019-08-02","SMA","10027"
"2019-08-03","EWMA","10350.44"
"2019-08-03","SMA","10026"
"2019-08-04","EWMA","10308.78"
"2019-08-04","SMA","10030"
"2019-08-05","EWMA","10275.92"
"2019-08-05","SMA","10056"
"2019-08-06","EWMA","10260.98"
"2019-08-06","SMA","10161"
"2019-08-07","EWMA","10262.67"
"2019-08-07","SMA","10274"
"2019-08-08","EWMA","10283.90"
"2019-08-08","SMA","10426"
"2019-08-09","EWMA","10321.48"
"2019-08-09","SMA","10573"
"2019-08-10","EWMA","10372.64"
"2019-08-10","SMA","10715"
"2019-08-11","EWMA","10434.57"
"2019-08-11","SMA","10849"
"2019-08-12","EWMA","10506.78"
"2019-08-12","SMA","10990"
"2019-08-13","EWMA","10586.89"
"2019-08-13","SMA","11123"
"2019-08-14","EWMA","10668.54"
"2019-08-14","SMA","11215"
"2019-08-15","EWMA","10739.19"
"2019-08-15","SMA","11212"
"2019-08-16","EWMA","10799.88"
"2019-08-16","SMA","11206"
"2019-08-17","EWMA","10851.38"
"2019-08-17","SMA","11196"
"2019-08-18","EWMA","10890.72"
"2019-08-18","SMA","11154"
"2019-08-19","EWMA","10919.10"
"2019-08-19","SMA","11109"
"2019-08-20","EWMA","10935.47"
"2019-08-20","SMA","11045"
"2019-08-21","EWMA","10943.08"
"2019-08-21","SMA","10994"
"2019-08-22","EWMA","10933.06"
"2019-08-22","SMA","10866"
"2019-08-23","EWMA","10907.18"
"2019-08-23","SMA","10734"
"2019-08-24","EWMA","10871.28"
"2019-08-24","SMA","10631"
"2019-08-25","EWMA","10828.86"
"2019-08-25","SMA","10545"
"2019-08-26","EWMA","10779.09"
"2019-08-26","SMA","10446"
"2019-08-27","EWMA","10726.43"
"2019-08-27","SMA","10374"
"2019-08-28","EWMA","10673.98"
"2019-08-28","SMA","10323"
"2019-08-29","EWMA","10625.62"
"2019-08-29","SMA","10302"
"2019-08-30","EWMA","10576.14"
"2019-08-30","SMA","10245"
"2019-08-31","EWMA","10525.81"
"2019-08-31","SMA","10189"
"2019-09-01","EWMA","10476.43"
"2019-09-01","SMA","10146"
"2019-09-02","EWMA","10428.01"
"2019-09-02","SMA","10104"
"2019-09-03","EWMA","10380.69"
"2019-09-03","SMA","10064"
"2019-09-04","EWMA","10338.22"
"2019-09-04","SMA","10054"
"2019-09-05","EWMA","10305.43"
"2019-09-05","SMA","10086"
"2019-09-06","EWMA","10281.06"
"2019-09-06","SMA","10118"
"2019-09-07","EWMA","10259.34"
"2019-09-07","SMA","10114"
"2019-09-08","EWMA","10243.83"
"2019-09-08","SMA","10140"
"2019-09-09","EWMA","10233.06"
"2019-09-09","SMA","10161"
"2019-09-10","EWMA","10223.43"
"2019-09-10","SMA","10159"
"2019-09-11","EWMA","10214.40"
"2019-09-11","SMA","10154"
"2019-09-12","EWMA","10210.45"
"2019-09-12","SMA","10184"
"2019-09-13","EWMA","10215.33"
"2019-09-13","SMA","10248"
"2019-09-14","EWMA","10226.73"
"2019-09-14","SMA","10303"
"2019-09-15","EWMA","10243.41"
"2019-09-15","SMA","10355"
"2019-09-16","EWMA","10263.38"
"2019-09-16","SMA","10397"
"2019-09-17","EWMA","10280.10"
"2019-09-17","SMA","10392"
"2019-09-18","EWMA","10291.14"
"2019-09-18","SMA","10365"
"2019-09-19","EWMA","10296.97"
"2019-09-19","SMA","10336"
"2019-09-20","EWMA","10299.18"
"2019-09-20","SMA","10314"
"2019-09-21","EWMA","10299.55"
"2019-09-21","SMA","10302"
"2019-09-22","EWMA","10295.32"
"2019-09-22","SMA","10267"
"2019-09-23","EWMA","10288.13"
"2019-09-23","SMA","10240"
"2019-09-24","EWMA","10276.28"
"2019-09-24","SMA","10197"
"2019-09-25","EWMA","10252.06"
"2019-09-25","SMA","10090"
"2019-09-26","EWMA","10215.26"
"2019-09-26","SMA","9969"
"2019-09-27","EWMA","10161.93"
"2019-09-27","SMA","9805"
"2019-09-28","EWMA","10096.03"
"2019-09-28","SMA","9655"
"2019-09-29","EWMA","10019.07"
"2019-09-29","SMA","9504"
"2019-09-30","EWMA","9931.31"
"2019-09-30","SMA","9344"
"2019-10-01","EWMA","9836.50"
"2019-10-01","SMA","9202"
"2019-10-02","EWMA","9736.47"
"2019-10-02","SMA","9067"
"2019-10-03","EWMA","9632.67"
"2019-10-03","SMA","8938"
"2019-10-04","EWMA","9523.64"
"2019-10-04","SMA","8794"
"2019-10-05","EWMA","9410.46"
"2019-10-05","SMA","8653"
"2019-10-06","EWMA","9294.70"
"2019-10-06","SMA","8520"
"2019-10-07","EWMA","9174.62"
"2019-10-07","SMA","8371"
"2019-10-08","EWMA","9056.37"
"2019-10-08","SMA","8265"
"2019-10-09","EWMA","8949.85"
"2019-10-09","SMA","8237"
"2019-10-10","EWMA","8858.22"
"2019-10-10","SMA","8245"
"2019-10-11","EWMA","8782.79"
"2019-10-11","SMA","8278"
"2019-10-12","EWMA","8717.82"
"2019-10-12","SMA","8283"
"2019-10-13","EWMA","8662.20"
"2019-10-13","SMA","8290"
"2019-10-14","EWMA","8615.76"
"2019-10-14","SMA","8305"
"2019-10-15","EWMA","8576.14"
"2019-10-15","SMA","8311"
"2019-10-16","EWMA","8540.37"
"2019-10-16","SMA","8301"
"2019-10-17","EWMA","8506.00"
"2019-10-17","SMA","8276"
"2019-10-18","EWMA","8474.67"
"2019-10-18","SMA","8265"
"2019-10-19","EWMA","8445.33"
"2019-10-19","SMA","8249"
"2019-10-20","EWMA","8418.25"
"2019-10-20","SMA","8237"
"2019-10-21","EWMA","8396.90"
"2019-10-21","SMA","8254"
"2019-10-22","EWMA","8378.32"
"2019-10-22","SMA","8254"
"2019-10-23","EWMA","8360.73"
"2019-10-23","SMA","8243"
"2019-10-24","EWMA","8335.42"
"2019-10-24","SMA","8166"
"2019-10-25","EWMA","8303.13"
"2019-10-25","SMA","8087"
"2019-10-26","EWMA","8278.28"
"2019-10-26","SMA","8112"
"2019-10-27","EWMA","8265.11"
"2019-10-27","SMA","8177"
"2019-10-28","EWMA","8264.97"
"2019-10-28","SMA","8264"
"2019-10-29","EWMA","8273.03"
"2019-10-29","SMA","8327"
"2019-10-30","EWMA","8291.49"
"2019-10-30","SMA","8415"
"2019-10-31","EWMA","8318.21"
"2019-10-31","SMA","8497"
"2019-11-01","EWMA","8351.72"
"2019-11-01","SMA","8576"
"2019-11-02","EWMA","8392.84"
"2019-11-02","SMA","8668"
"2019-11-03","EWMA","8440.96"
"2019-11-03","SMA","8763"
"2019-11-04","EWMA","8492.32"
"2019-11-04","SMA","8836"
"2019-11-05","EWMA","8547.79"
"2019-11-05","SMA","8919"
"2019-11-06","EWMA","8607.75"
"2019-11-06","SMA","9009"
"2019-11-07","EWMA","8677.07"
"2019-11-07","SMA","9141"
"2019-11-08","EWMA","8753.89"
"2019-11-08","SMA","9268"
"2019-11-09","EWMA","8822.02"
"2019-11-09","SMA","9278"
"2019-11-10","EWMA","8877.27"
"2019-11-10","SMA","9247"
"2019-11-11","EWMA","8920.78"
"2019-11-11","SMA","9212"
"2019-11-12","EWMA","8953.96"
"2019-11-12","SMA","9176"
"2019-11-13","EWMA","8977.24"
"2019-11-13","SMA","9133"
"2019-11-14","EWMA","8993.72"
"2019-11-14","SMA","9104"
"2019-11-15","EWMA","9003.51"
"2019-11-15","SMA","9069"
"2019-11-16","EWMA","9004.87"
"2019-11-16","SMA","9014"
"2019-11-17","EWMA","8998.91"
"2019-11-17","SMA","8959"
"2019-11-18","EWMA","8987.61"
"2019-11-18","SMA","8912"
"2019-11-19","EWMA","8967.51"
"2019-11-19","SMA","8833"
"2019-11-20","EWMA","8939.49"
"2019-11-20","SMA","8752"
"2019-11-21","EWMA","8902.77"
"2019-11-21","SMA","8657"
"2019-11-22","EWMA","8855.74"
"2019-11-22","SMA","8541"
"2019-11-23","EWMA","8800.78"
"2019-11-23","SMA","8433"
"2019-11-24","EWMA","8739.84"
"2019-11-24","SMA","8332"
"2019-11-25","EWMA","8668.10"
"2019-11-25","SMA","8188"
"2019-11-26","EWMA","8590.74"
"2019-11-26","SMA","8073"
"2019-11-27","EWMA","8508.61"
"2019-11-27","SMA","7959"
"2019-11-28","EWMA","8425.33"
"2019-11-28","SMA","7868"
"2019-11-29","EWMA","8341.31"
"2019-11-29","SMA","7779"
"2019-11-30","EWMA","8261.45"
"2019-11-30","SMA","7727"
"2019-12-01","EWMA","8182.87"
"2019-12-01","SMA","7657"
"2019-12-02","EWMA","8103.72"
"2019-12-02","SMA","7574"
"2019-12-03","EWMA","8025.76"
"2019-12-03","SMA","7504"
"2019-12-04","EWMA","7949.74"
"2019-12-04","SMA","7441"
"2019-12-05","EWMA","7876.32"
"2019-12-05","SMA","7385"
"2019-12-06","EWMA","7810.63"
"2019-12-06","SMA","7371"
"2019-12-07","EWMA","7755.82"
"2019-12-07","SMA","7389"
"2019-12-08","EWMA","7709.69"
"2019-12-08","SMA","7401"
"2019-12-09","EWMA","7674.24"
"2019-12-09","SMA","7437"
"2019-12-10","EWMA","7645.87"
"2019-12-10","SMA","7456"
"2019-12-11","EWMA","7621.71"
"2019-12-11","SMA","7460"
"2019-12-12","EWMA","7597.70"
"2019-12-12","SMA","7437"
"2019-12-13","EWMA","7574.86"
"2019-12-13","SMA","7422"
"2019-12-14","EWMA","7550.44"
"2019-12-14","SMA","7387"
"2019-12-15","EWMA","7525.03"
"2019-12-15","SMA","7355"
"2019-12-16","EWMA","7500.33"
"2019-12-16","SMA","7335"
"2019-12-17","EWMA","7475.33"
"2019-12-17","SMA","7308"
"2019-12-18","EWMA","7447.21"
"2019-12-18","SMA","7259"
"2019-12-19","EWMA","7423.00"
"2019-12-19","SMA","7261"
"2019-12-20","EWMA","7399.60"
"2019-12-20","SMA","7243"
"2019-12-21","EWMA","7376.25"
"2019-12-21","SMA","7220"
"2019-12-22","EWMA","7352.56"
"2019-12-22","SMA","7194"
"2019-12-23","EWMA","7331.43"
"2019-12-23","SMA","7190"
"2019-12-24","EWMA","7312.65"
"2019-12-24","SMA","7187"
"2019-12-25","EWMA","7296.71"
"2019-12-25","SMA","7190"
"2019-12-26","EWMA","7283.36"
"2019-12-26","SMA","7194"
"2019-12-27","EWMA","7271.74"
"2019-12-27","SMA","7194"
"2019-12-28","EWMA","7261.76"
"2019-12-28","SMA","7195"
"2019-12-29","EWMA","7254.90"
"2019-12-29","SMA","7209"
"2019-12-30","EWMA","7251.40"
"2019-12-30","SMA","7228"
"2019-12-31","EWMA","7251.74"
"2019-12-31","SMA","7254"
"2020-01-01","EWMA","7257.23"
"2020-01-01","SMA","7294"
"2020-01-02","EWMA","7261.23"
"2020-01-02","SMA","7288"
"2020-01-03","EWMA","7262.76"
"2020-01-03","SMA","7273"
"2020-01-04","EWMA","7265.26"
"2020-01-04","SMA","7282"
"2020-01-05","EWMA","7269.39"
"2020-01-05","SMA","7297"
"2020-01-06","EWMA","7272.07"
"2020-01-06","SMA","7290"
"2020-01-07","EWMA","7278.30"
"2020-01-07","SMA","7320"
"2020-01-08","EWMA","7291.52"
"2020-01-08","SMA","7380"
"2020-01-09","EWMA","7310.43"
"2020-01-09","SMA","7437"
"2020-01-10","EWMA","7332.86"
"2020-01-10","SMA","7483"
"2020-01-11","EWMA","7360.57"
"2020-01-11","SMA","7546"
"2020-01-12","EWMA","7391.31"
"2020-01-12","SMA","7597"
"2020-01-13","EWMA","7425.20"
"2020-01-13","SMA","7652"
"2020-01-14","EWMA","7462.61"
"2020-01-14","SMA","7713"
"2020-01-15","EWMA","7510.24"
"2020-01-15","SMA","7829"
"2020-01-16","EWMA","7566.63"
"2020-01-16","SMA","7944"
"2020-01-17","EWMA","7631.81"
"2020-01-17","SMA","8068"
"2020-01-18","EWMA","7703.33"
"2020-01-18","SMA","8182"
"2020-01-19","EWMA","7779.73"
"2020-01-19","SMA","8291"
"2020-01-20","EWMA","7858.29"
"2020-01-20","SMA","8384"
"2020-01-21","EWMA","7934.82"
"2020-01-21","SMA","8447"
"2020-01-22","EWMA","8006.86"
"2020-01-22","SMA","8489"
"2020-01-23","EWMA","8075.00"
"2020-01-23","SMA","8531"
"2020-01-24","EWMA","8139.22"
"2020-01-24","SMA","8569"
"2020-01-25","EWMA","8197.69"
"2020-01-25","SMA","8589"
"2020-01-26","EWMA","8251.68"
"2020-01-26","SMA","8613"
"2020-01-27","EWMA","8302.42"
"2020-01-27","SMA","8642"
"2020-01-28","EWMA","8353.59"
"2020-01-28","SMA","8696"
"2020-01-29","EWMA","8403.04"
"2020-01-29","SMA","8734"
"2020-01-30","EWMA","8450.87"
"2020-01-30","SMA","8771"
"2020-01-31","EWMA","8499.77"
"2020-01-31","SMA","8827"
"2020-02-01","EWMA","8546.21"
"2020-02-01","SMA","8857"
"2020-02-02","EWMA","8590.77"
"2020-02-02","SMA","8889"
"2020-02-03","EWMA","8635.39"
"2020-02-03","SMA","8934"
"2020-02-04","EWMA","8680.19"
"2020-02-04","SMA","8980"
"2020-02-05","EWMA","8723.20"
"2020-02-05","SMA","9011"
"2020-02-06","EWMA","8769.32"
"2020-02-06","SMA","9078"
"2020-02-07","EWMA","8821.67"
"2020-02-07","SMA","9172"
"2020-02-08","EWMA","8879.82"
"2020-02-08","SMA","9269"
"2020-02-09","EWMA","8944.32"
"2020-02-09","SMA","9376"
"2020-02-10","EWMA","9014.48"
"2020-02-10","SMA","9484"
"2020-02-11","EWMA","9084.36"
"2020-02-11","SMA","9552"
"2020-02-12","EWMA","9152.95"
"2020-02-12","SMA","9612"
"2020-02-13","EWMA","9222.12"
"2020-02-13","SMA","9685"
"2020-02-14","EWMA","9288.79"
"2020-02-14","SMA","9735"
"2020-02-15","EWMA","9355.77"
"2020-02-15","SMA","9804"
"2020-02-16","EWMA","9418.59"
"2020-02-16","SMA","9839"
"2020-02-17","EWMA","9478.70"
"2020-02-17","SMA","9881"
"2020-02-18","EWMA","9534.77"
"2020-02-18","SMA","9910"
"2020-02-19","EWMA","9592.39"
"2020-02-19","SMA","9978"
"2020-02-20","EWMA","9642.78"
"2020-02-20","SMA","9980"
"2020-02-21","EWMA","9685.45"
"2020-02-21","SMA","9971"
"2020-02-22","EWMA","9721.53"
"2020-02-22","SMA","9963"
"2020-02-23","EWMA","9751.10"
"2020-02-23","SMA","9949"
"2020-02-24","EWMA","9775.01"
"2020-02-24","SMA","9935"
"2020-02-25","EWMA","9793.86"
"2020-02-25","SMA","9920"
"2020-02-26","EWMA","9802.20"
"2020-02-26","SMA","9858"
"2020-02-27","EWMA","9795.54"
"2020-02-27","SMA","9751"
"2020-02-28","EWMA","9776.49"
"2020-02-28","SMA","9649"
"2020-02-29","EWMA","9744.71"
"2020-02-29","SMA","9532"
"2020-03-01","EWMA","9704.97"
"2020-03-01","SMA","9439"
"2020-03-02","EWMA","9657.65"
"2020-03-02","SMA","9341"
"2020-03-03","EWMA","9608.95"
"2020-03-03","SMA","9283"
"2020-03-04","EWMA","9553.97"
"2020-03-04","SMA","9186"
"2020-03-05","EWMA","9497.94"
"2020-03-05","SMA","9123"
"2020-03-06","EWMA","9444.26"
"2020-03-06","SMA","9085"
"2020-03-07","EWMA","9392.36"
"2020-03-07","SMA","9045"
"2020-03-08","EWMA","9340.18"
"2020-03-08","SMA","8991"
"2020-03-09","EWMA","9278.02"
"2020-03-09","SMA","8862"
"2020-03-10","EWMA","9207.82"
"2020-03-10","SMA","8738"
"2020-03-11","EWMA","9133.48"
"2020-03-11","SMA","8636"
"2020-03-12","EWMA","9060.36"
"2020-03-12","SMA","8571"
"2020-03-13","EWMA","8961.38"
"2020-03-13","SMA","8299"
"2020-03-14","EWMA","8846.41"
"2020-03-14","SMA","8077"
"2020-03-15","EWMA","8714.80"
"2020-03-15","SMA","7834"
"2020-03-16","EWMA","8570.79"
"2020-03-16","SMA","7607"
"2020-03-17","EWMA","8409.75"
"2020-03-17","SMA","7332"
"2020-03-18","EWMA","8236.62"
"2020-03-18","SMA","7078"
"2020-03-19","EWMA","8053.24"
"2020-03-19","SMA","6826"
"2020-03-20","EWMA","7866.92"
"2020-03-20","SMA","6620"
"2020-03-21","EWMA","7677.65"
"2020-03-21","SMA","6411"
"2020-03-22","EWMA","7487.77"
"2020-03-22","SMA","6217"
"2020-03-23","EWMA","7301.38"
"2020-03-23","SMA","6054"
"2020-03-24","EWMA","7125.18"
"2020-03-24","SMA","5946"
"2020-03-25","EWMA","6960.97"
"2020-03-25","SMA","5862"
"2020-03-26","EWMA","6806.79"
"2020-03-26","SMA","5775"
"2020-03-27","EWMA","6688.78"
"2020-03-27","SMA","5899"
"2020-03-28","EWMA","6594.56"
"2020-03-28","SMA","5964"
"2020-03-29","EWMA","6522.21"
"2020-03-29","SMA","6038"
"2020-03-30","EWMA","6464.20"
"2020-03-30","SMA","6076"
"2020-03-31","EWMA","6426.86"
"2020-03-31","SMA","6177"
"2020-04-01","EWMA","6405.69"
"2020-04-01","SMA","6264"
"2020-04-02","EWMA","6400.01"
"2020-04-02","SMA","6362"
"2020-04-03","EWMA","6400.66"
"2020-04-03","SMA","6405"
"2020-04-04","EWMA","6406.16"
"2020-04-04","SMA","6443"
"2020-04-05","EWMA","6417.32"
"2020-04-05","SMA","6492"
"2020-04-06","EWMA","6435.87"
"2020-04-06","SMA","6560"
"2020-04-07","EWMA","6459.94"
"2020-04-07","SMA","6621"
"2020-04-08","EWMA","6485.04"
"2020-04-08","SMA","6653"
"2020-04-09","EWMA","6512.98"
"2020-04-09","SMA","6700"
"2020-04-10","EWMA","6542.62"
"2020-04-10","SMA","6741"
"2020-04-11","EWMA","6572.18"
"2020-04-11","SMA","6770"
"2020-04-12","EWMA","6603.62"
"2020-04-12","SMA","6814"
"2020-04-13","EWMA","6640.72"
"2020-04-13","SMA","6889"
"2020-04-14","EWMA","6676.77"
"2020-04-14","SMA","6918"
"2020-04-15","EWMA","6711.90"
"2020-04-15","SMA","6947"
"2020-04-16","EWMA","6742.85"
"2020-04-16","SMA","6950"
"2020-04-17","EWMA","6772.77"
"2020-04-17","SMA","6973"
"2020-04-18","EWMA","6801.14"
"2020-04-18","SMA","6991"
"2020-04-19","EWMA","6829.72"
"2020-04-19","SMA","7021"
"2020-04-20","EWMA","6858.62"
"2020-04-20","SMA","7052"
"2020-04-21","EWMA","6879.86"
"2020-04-21","SMA","7022"
"2020-04-22","EWMA","6895.35"
"2020-04-22","SMA","6999"
"2020-04-23","EWMA","6906.61"
"2020-04-23","SMA","6982"
"2020-04-24","EWMA","6917.71"
"2020-04-24","SMA","6992"
"2020-04-25","EWMA","6934.26"
"2020-04-25","SMA","7045"
"2020-04-26","EWMA","6955.81"
"2020-04-26","SMA","7100"
"2020-04-27","EWMA","6981.57"
"2020-04-27","SMA","7154"
"2020-04-28","EWMA","7013.48"
"2020-04-28","SMA","7227"
"2020-04-29","EWMA","7050.86"
"2020-04-29","SMA","7301"
"2020-04-30","EWMA","7105.09"
"2020-04-30","SMA","7468"
"2020-05-01","EWMA","7167.61"
"2020-05-01","SMA","7586"
"2020-05-02","EWMA","7233.83"
"2020-05-02","SMA","7677"
"2020-05-03","EWMA","7307.56"
"2020-05-03","SMA","7801"
"2020-05-04","EWMA","7387.57"
"2020-05-04","SMA","7923"
"2020-05-05","EWMA","7476.03"
"2020-05-05","SMA","8068"
"2020-05-06","EWMA","7572.75"
"2020-05-06","SMA","8220"
"2020-05-07","EWMA","7676.78"
"2020-05-07","SMA","8373"
